s,ntype,text,TARGET,TARGET_ORIGINAL,dialogue_id,turn_id,type,source,persuasion,sourcedata
1576,0,Let's encourage integration instead of rejecting migrants who have been coming to this country for a long time,0,RACISM,2405,1,CN,session_2,reasons,Dialogconan
1577,1,"Even if not all immigrants are rapists, they still steal our jobs, and they're not able to work legally, so we should stop them anyway.",0,RACISM,2405,2,HS,session_2,emotions,Dialogconan
1578,0,Immigrants can work legally but they need an opportunity to do it.,0,RACISM,2405,3,CN,session_2,reasons,Dialogconan
1579,1,"Immigrants are the same people that came here to rape our children, why should we try to integrate them?",0,RACISM,2405,4,HS,session_2,emotions,Dialogconan
1580,0,Rape is wrong regardless of who did it. We have to focus on stopping this abuse.,0,RACISM,2405,5,CN,session_2,emotions,Dialogconan
1581,1,"Migrants rape our women, so if we stop migrants we stop rape.",0,RACISM,2405,6,HS,session_2,emotions,Dialogconan
1582,0,"The real problem is rape itself, we need to target that and not migrants who are not all rapists.",0,RACISM,2405,7,CN,session_2,emotions,Dialogconan
1583,1,Migrant children shouldn't be accepted here.,0,RACISM,2413,0,HS,session_2,None,Dialogconan
1584,0,"All immigrants are capable of integrating into society, especially if they come here as children. They should be allowed to work and contribute to our economy.",0,RACISM,2413,1,CN,session_2,reasons,Dialogconan
1585,1,"They are not interested in our society, they are just here to take our jobs.",0,RACISM,2413,2,HS,session_2,reasons,Dialogconan
1586,0,Do you have any concrete evidence to say that they are taking our jobs?,0,RACISM,2413,3,CN,session_2,reasons,Dialogconan
1587,1,migrants steal our jobs,0,RACISM,368,0,HS,session_1,None,Dialogconan
1588,0,"If our workers are either not able or not willing to do the jobs that we need, then those jobs should be done by someone else (i.e. migrants).",0,RACISM,368,1,CN,session_1,reasons,Dialogconan
1589,1,But migrants also steal jobs that people from here are more than willing to do!,0,RACISM,368,2,HS,session_1,reasons,Dialogconan
1590,0,Most migrants are workers who have contributed to our country. To refer to them as thieves just perpetuates division and makes them feel like second class citizens.,0,RACISM,368,3,CN,session_1,reasons,Dialogconan
1591,1,They are. ALL migrants are a burden on our country,0,RACISM,368,4,HS,session_1,reasons,Dialogconan
1592,0,Migrants bring skills and experience. They are often better at integrating than natives.,0,RACISM,368,5,CN,session_1,reasons,Dialogconan
1593,1,The illegal immigrants are just criminals living in the US.,0,RACISM,375,0,HS,session_1,None,Dialogconan
1594,0,"I have no idea what you are talking about. What you are saying is that all the immigrants in the US are a danger to society, which seems a little exaggerated...",0,RACISM,375,1,CN,session_1,reasons,Dialogconan
1595,1,It's not. We should ban all migrants,0,RACISM,375,2,HS,session_1,emotions,Dialogconan
1596,0,"It is difficult to see how banning migration would be a good thing, in fact it would actually lead to disastrous results.",0,RACISM,375,3,CN,session_1,reasons,Dialogconan
1597,1,"All negroes are inherently violent and unstable, do we really need to respect them when they don't respect our society?",0,RACISM,2426,0,HS,session_2,None,Dialogconan
1598,0,It's wrong to say that every black person is violent or unstable. Where's your evidence? There's none.,0,RACISM,2426,1,CN,session_2,reasons,Dialogconan
1599,1,The superiority of the white race is proof enough. Niggas are just a bunch of criminals.,0,RACISM,2426,2,HS,session_2,reasons,Dialogconan
1600,0,There are indeed differences between groups: unfortunately racism is our first and foremost character.,0,RACISM,2426,3,CN,session_2,reasons,Dialogconan
1601,1,How come nobody is moaning about black people being lazy and unmotivated? They are the problem.,0,RACISM,2426,4,HS,session_2,reasons,Dialogconan
1602,0,"Black people simply have to contend with a lack of employment opportunities. This is the result of discrimination, their alleged laziness has nothing to do with it.",0,RACISM,2426,5,CN,session_2,reasons,Dialogconan
1603,1,"What reduces opportunities is their own attitude. Afrocentricity is a force of black oppression, and only perpetuates inequality.",0,RACISM,2426,6,HS,session_2,reasons,Dialogconan
1604,0,"In most cultures and ethnicities, a person's personal life is respected. We have to respect others' identities accordingly.",0,RACISM,2426,7,CN,session_2,emotions,Dialogconan
1605,1,Black people are ‘super predators’. They have a responsibility not to allow their children to grow up in a ‘ghetto’.,0,RACISM,2427,0,HS,session_2,reasons,Dialogconan
1606,0,Let's be real: crimes in this country are committed by people that belong to different racial groups. The myth about super predators is simply wrong.,0,RACISM,2427,1,CN,session_2,reasons,Dialogconan
1607,1,I don't want to unite with black people. They are subhuman and should stay in their caves.,0,RACISM,2427,2,HS,session_2,reasons,Dialogconan
1608,0,"Why do you consider black people to be subhuman? That is simply wrong, they are humans with a human value.",0,RACISM,2427,3,CN,session_2,reasons,Dialogconan
1609,1,"I hate when people fight stereotypes and ""myths"". We are different. Blacks are a different color and shouldn't live with us.",0,RACISM,2427,4,HS,session_2,reasons,Dialogconan
1610,0,"It's important to understand the difference between culture and actual differences. My question than is: shouldn't we concentrate on what unites us, rather than sowing division?",0,RACISM,2427,5,CN,session_2,reasons,Dialogconan
1611,1,Racism against niggas is also a human value for white people.,0,RACISM,2427,6,HS,session_2,reasons,Dialogconan
1612,0,"If you are saying that white people do not find it strange to discriminate against black people, I have to disagree. This behavior is not acceptable. People of color are our brothers and sisters.",0,RACISM,2427,7,CN,session_2,emotions,Dialogconan
1613,1,I've seen a couple of CCTV Footage of migrant kids running away from migrant patrols in London. What are you doing to stop them?,0,RACISM,380,0,HS,session_1,reasons,Dialogconan
1614,0,Migrants are only a problem if we see them as such. They are instead of great value if considered just as other human beings.,0,RACISM,380,1,CN,session_1,reasons,Dialogconan
1615,1,They are indeed a problem. Is there anything worse than migrants who just come here to settle down?,0,RACISM,380,2,HS,session_1,reasons,Dialogconan
1616,0,"In addition to providing labour and contributing to the local economy, migrants are often employing people who were previously on the dole.",0,RACISM,380,3,CN,session_1,reasons,Dialogconan
1617,1,Refugees should not be welcomed.,0,RACISM,381,0,HS,session_1,emotions,Dialogconan
1618,0,"Refugees are often persecuted for being different, but this is not the case here, because we are an inclusive country.",0,RACISM,381,1,CN,session_1,reasons,Dialogconan
1619,1,How can we be inclusive if they do not want to integrate? We cannot coexist with immigrants. They are a problem that we must address.,0,RACISM,381,2,HS,session_1,emotions,Dialogconan
1620,0,"We should not ignore the very real fact that racism and xenophobia exist in our country. In this day and age, it is better to address them first. ",0,RACISM,381,3,CN,session_1,emotions,Dialogconan
1621,1,"African Americans are essentially animals, incapable of feeling love.",0,RACISM,2428,0,HS,session_2,None,Dialogconan
1622,0,Would you be happy if someone said you're the antithesis of human because of the color of your skin?,0,RACISM,2428,1,CN,session_2,emotions,Dialogconan
1623,1,Niggas are the cause of crime because they are inferior to us and we must keep them aside.,0,RACISM,2428,2,HS,session_2,emotions,Dialogconan
1624,0,"What you're doing is racial discrimination. The rise in crime and violence is due to poverty and other inequalities, not because POCs are inferior like some racist groups want you to believe. This idea is the opposite of justice.",0,RACISM,2428,3,CN,session_2,reasons,Dialogconan
1625,1,"That's true, and in fact niggas are the cause of economic crisis so I will judge them.",0,RACISM,2428,4,HS,session_2,reasons,Dialogconan
1626,0,"Because of economic crisis, a large number of people are suffering and unfortunately, many of them are black. It's not reasonable to say that they're causing it since they're the actual victims, don't you think so?",0,RACISM,2428,5,CN,session_2,reasons,Dialogconan
1627,1,It's not my fault that all black people are evil.,0,RACISM,2428,6,HS,session_2,None,Dialogconan
1628,0,"All members of society, regardless of race, are judged based on their behaviour and their contribution to society.",0,RACISM,2428,7,CN,session_2,emotions,Dialogconan
1629,1,We have imported millions of criminals with no skills and who deserve no rights.,0,RACISM,383,0,HS,session_1,reasons,Dialogconan
1630,0,It is easy to blame the migrants and not the problem of integration and acceptance in the first place.,0,RACISM,383,1,CN,session_1,reasons,Dialogconan
1631,1,The problem is that there is an invasion: we cannot coexist with millions of strangers that do not want to integrate but to bring us back into a pretechnological era. We must deport them.,0,RACISM,383,2,HS,session_1,emotions,Dialogconan
1632,0,"It seems to me that your statement shows that you are really concerned about peoples' integration. Still, it is not a solution to deport those you don't like.",0,RACISM,383,3,CN,session_1,reasons,Dialogconan
1633,1,Then how comes that African American men are 8 times more likely to be arrested than white men?,0,RACISM,2429,0,HS,session_2,reasons,Dialogconan
1634,0,"The racial disparities stem from institutional discrimination, not individual choices.",0,RACISM,2429,1,CN,session_2,reasons,Dialogconan
1635,1,"I'm proud to be white, blacks are a disgrace to humanity.",0,RACISM,2429,2,HS,session_2,reasons,Dialogconan
1636,0,"It's good that you're not ashamed of your heritage, but you should be ashamed of your discriminatory behavior that is everywhere in society.",0,RACISM,2429,3,CN,session_2,reasons,Dialogconan
1637,1,Blacks are the plague filling our society. They are vicious and cruel. They steal and are a menace to society. They corrupt the criminal justice system. They are basically just a bunch of thieves and murderers.,0,RACISM,2429,4,HS,session_2,reasons,Dialogconan
