s,ntype,text,TARGET,TARGET_ORIGINAL,dialogue_id,turn_id,type,source,persuasion,sourcedata
1599,0,"What do you mean? Women simply want equality in society. Since not everyone has the courage to speak up, the ""trouble"" you're referring to is helpful to all women.",2,SEXISM,2414,1,CN,session_2,reasons,DialogConan
1600,1,women can't have any right in a civilised society,2,SEXISM,2414,2,HS,session_2,None,DialogConan
1601,0,"Women are entitled to equal rights in a free society, without discrimination.",2,SEXISM,2414,3,CN,session_2,emotions,DialogConan
1602,1,"They shouldn't, women are nothing but trouble to society.",2,SEXISM,2414,4,HS,session_2,reasons,DialogConan
1603,0,Are you certain of it? Do you have any scientific proof of them being troublesome?,2,SEXISM,2414,5,CN,session_2,reasons,DialogConan
1604,1,"Women are basically childlike, they should remain at home and raise the children.",2,SEXISM,2418,0,HS,session_2,reasons,DialogConan
1605,0,Women are members of society and participate in the world. They play a part in history and shouldn't be lowered to the position of housekeepers.,2,SEXISM,2418,1,CN,session_2,emotions,DialogConan
1606,1,"I'm not saying that they should necessarily be housekeeper, but at least they should be submissive and submit to their husbands.",2,SEXISM,2418,2,HS,session_2,reasons,DialogConan
1607,0,"Women have choices because they're human. You can have your opinion, but you can't hold back half of the population with these ideas of submissivness. It's a waste of talent and potential.",2,SEXISM,2418,3,CN,session_2,credibility,DialogConan
1608,1,Talents??? Women are nothing but whores!,2,SEXISM,2418,4,HS,session_2,None,DialogConan
1609,0,Women are human beings deserving of respect and deserving of the same professional opportunities as men.,2,SEXISM,2418,5,CN,session_2,emotions,DialogConan
1610,1,"Come on, there are no professions barred to them in Western Society.",2,SEXISM,2418,6,HS,session_2,reasons,DialogConan
1611,0,"Officially no, but many sectors are still unwelcoming or unapproachable for women, especially STEM fields.",2,SEXISM,2418,7,CN,session_2,emotions,DialogConan
1612,1,Faggots are an abomination and should be deleted.,2,SEXISM,372,0,HS,session_1,reasons,DialogConan
1613,0,"Should any human being be deleted, just because you don't want them to be here?",2,SEXISM,372,1,CN,session_1,reasons,DialogConan
1614,1,There's a good reason for it: homosexuality is a mental disorder and a mental illness.,2,SEXISM,372,2,HS,session_1,reasons,DialogConan
1615,0,"This statement is not supported by scientific evidence, you can't blame people for their sexuality. Do you really think that who we are attracted to can be considered a mental disorder?",2,SEXISM,372,3,CN,session_1,reasons,DialogConan
1616,1,Women should not be allowed to vote,2,SEXISM,373,0,HS,session_1,emotions,DialogConan
1617,0,"Women do have a right to vote, and they deserve equal rights.",2,SEXISM,373,1,CN,session_1,reasons,DialogConan
1618,1,If they stopped voting we would be so much better off!,2,SEXISM,373,2,HS,session_1,reasons,DialogConan
1619,0,"If women weren't allowed to vote, then women wouldn't be worthy of respect and equal rights, and this is in conflict with the principles of democracy.",2,SEXISM,373,3,CN,session_1,emotions,DialogConan
1620,1,"But since women are a burden to society, their vote shouldn't count.",2,SEXISM,373,4,HS,session_1,reasons,DialogConan
1621,0,"Just because they are not male, it does not mean that they should be discriminated against for who they are.",2,SEXISM,373,5,CN,session_1,emotions,DialogConan
1622,1,"Woman can't be trusted to run a country, or a major industry.",2,SEXISM,2423,0,HS,session_2,reasons,DialogConan
1623,0,"A major business needs workers with experience, good management skills and knowledge of the market to run smoothly, gender doesn't have anything to do with it. A ""macho-man"" attitude doesn't solve everything.",2,SEXISM,2423,1,CN,session_2,credibility,DialogConan
1624,1,It's time to stop with this feminist bullshit. Feminism is just an ideological cancer spreading like a plague throughout our civilization.,2,SEXISM,2423,2,HS,session_2,reasons,DialogConan
1625,0,"Feminism is fighting for equality, it's not a disease. I think you're misinterpreting its goals.",2,SEXISM,2423,3,CN,session_2,emotions,DialogConan
1626,1,"If a woman does not want to be a homemaker, then she is unfeminine and a bitch.",2,SEXISM,2423,4,HS,session_2,reasons,DialogConan
1627,0,"The women you describe are not unfeminine or bitchy, they are people choosing what they want to do in their life, just like anybody else.",2,SEXISM,2423,5,CN,session_2,emotions,DialogConan
1628,1,"Women can't do what they want, they need to accept that they are weak and inferior.",2,SEXISM,2423,6,HS,session_2,reasons,DialogConan
1629,0,"Girls and women are to have an education, not to be stereotyped as less important citizens.",2,SEXISM,2423,7,CN,session_2,emotions,DialogConan
1630,1,"I don't want another girl in my family. I already have one, but I wanted only boys.",2,SEXISM,387,0,HS,session_1,reasons,DialogConan
1631,0,It doesn't matter how many children you have. Women are human beings. They are people with full human rights.,2,SEXISM,387,1,CN,session_1,emotions,DialogConan
1632,1,Until women are submissive to men they should have no rights. That's the only thing they are good at.  ,2,SEXISM,387,2,HS,session_1,reasons,DialogConan
1633,0,"This is not true. Women are human, and they have always been involved in society and played important roles.",2,SEXISM,387,3,CN,session_1,reasons,DialogConan
1634,1,"Women are the scum of the earth, and should only be seen as sexual objects. We are meant to submit them to our will all the time.",2,SEXISM,387,4,HS,session_1,reasons,DialogConan
1635,0,"Women are not meant to be slaves to our will. Males can have certain strengths, like women do, however they alone do not represent all the human qualities.",2,SEXISM,387,5,CN,session_1,emotions,DialogConan
1636,1,In the Bible there are strictures on gays. And the Bible clearly states that those who engage in homosexuality are not fit to be with anyone else.,2,SEXISM,388,0,HS,session_1,reasons,DialogConan
1637,0,"We are accepting of gay, lesbian and trans people because we have God's laws on our side.",2,SEXISM,388,1,CN,session_1,reasons,DialogConan
1638,1,"Gays are an abomination to God, they must be isolated and confined to their own houses.",2,SEXISM,388,2,HS,session_1,reasons,DialogConan
1639,0,"How would you feel about being in isolation and confinement, just because some random dude said that you are ""an abomination to god"" for some random reason?",2,SEXISM,388,3,CN,session_1,reasons,DialogConan
1640,1,"Women are basically childlike, they remain this way most of their lives.",2,SEXISM,2436,0,HS,session_2,reasons,DialogConan
1641,0,"Maybe you should think about this...not all women are childlike, and some women are childlike with kiddos only!",2,SEXISM,2436,1,CN,session_2,emotions,DialogConan
1642,1,"No, women are always childlike. And since feminism is all about equality between the sexes, they must be childlike!",2,SEXISM,2436,2,HS,session_2,reasons,DialogConan
1643,0,"Women are not very childlike so that's not an accurate statement, at least on my part.",2,SEXISM,2436,3,CN,session_2,emotions,DialogConan
1644,1,"And in my opinion, women are too soft and emotional. It has devastated our once great patriarchal civilizations.",2,SEXISM,2436,4,HS,session_2,reasons,DialogConan
1645,0,Compassion and empathy are good things in any civilization.,2,SEXISM,2436,5,CN,session_2,reasons,DialogConan
1646,1,Women don't belong in politics.,2,SEXISM,391,0,HS,session_1,None,DialogConan
1647,0,"Politicians have to represent all sections of society, and women's position is often marginalised.",2,SEXISM,391,1,CN,session_1,reasons,DialogConan
1648,1,"Well, women have no place in our society so they don't need to be represented.",2,SEXISM,391,2,HS,session_1,reasons,DialogConan
1649,0,In a democratic society there must be space for women. Don't you think so?,2,SEXISM,391,3,CN,session_1,emotions,DialogConan
1650,1,"No, women can't be trusted to run a country, or a major industry.",2,SEXISM,391,4,HS,session_1,reasons,DialogConan
1651,0,"To operate a major business requires people with experience, good management skills, and knowledge of the market, regardless of gender. Just being a 'macho-man' doesn't cut it.",2,SEXISM,391,5,CN,session_1,emotions,DialogConan
1652,1,Homosexuals are sick. They should be isolated.,2,SEXISM,392,0,HS,session_1,reasons,DialogConan
1653,0,"Homosexuals are not sick, they just need to be accepted for who they are.",2,SEXISM,392,1,CN,session_1,emotions,DialogConan
1654,1,"They should be isolated and confined, not accepted.",2,SEXISM,392,2,HS,session_1,reasons,DialogConan
1655,0,"We shouldn't judge someone by their sexual preference, that is a personal preference and can't be changed.",2,SEXISM,392,3,CN,session_1,emotions,DialogConan
1656,1,Gay men are a burden to society.,2,SEXISM,393,0,HS,session_1,reasons,DialogConan
1657,0,Gay men do not exist as a burden to society. They are essential contributors to society.,2,SEXISM,393,1,CN,session_1,emotions,DialogConan
1658,1,I still think gay people are a burden. They shouldn't be allowed to be around.,2,SEXISM,393,2,HS,session_1,reasons,DialogConan
1659,0,"If we are to allow people to choose their own lives, why not allow everyone to love who they want too?",2,SEXISM,393,3,CN,session_1,emotions,DialogConan
1660,1,Lesbian women are lustful.,2,SEXISM,2439,0,HS,session_2,None,DialogConan
1661,0,"Do you really think that couldn't be said for anyone else? What makes them so, in your opinion?",2,SEXISM,2439,1,CN,session_2,emotions,DialogConan
1662,1,"It's because they're perverts, lesbians, gays and all of them.",2,SEXISM,2439,2,HS,session_2,reasons,DialogConan
1663,0,"I don't think this statement can help me get the context of your opinion, it's only a justification of discrimination and violence.",2,SEXISM,2439,3,CN,session_2,credibility,DialogConan
1664,1,Gay men have no morals.,2,SEXISM,395,0,HS,session_1,None,DialogConan
1665,0,"To say that some homosexuals have negative and harmful consequences for society because of their sexual preferences is to devalue these individuals, and is opposed to the goal of a just and fair society.",2,SEXISM,395,1,CN,session_1,reasons,DialogConan
1666,1,"An individual that is a homosexual is against society, you can't change that.",2,SEXISM,395,2,HS,session_1,reasons,DialogConan
1667,0,Your statement implies a definition of 'society'.that fails to reflect reality.,2,SEXISM,395,3,CN,session_1,reasons,DialogConan
1668,1,Women should stop whining: there are no professions barred to them in Western Society.,2,SEXISM,396,0,HS,session_1,emotions,DialogConan
1669,0,"Not formally, but many are still hostile or unapproachable for women, especially in STEM fields.",2,SEXISM,396,1,CN,session_1,reasons,DialogConan
