s,ntype,text,TARGET,TARGET_ORIGINAL,dialogue_id,turn_id,type,source,persuasion,sourcedata
1317,0,"Surely a country in which Muslims are respected for their beliefs is a better country. An inclusive and open society is always preferable, right?",1,RELIGIOUS,2765,3,CN,session_3,emotions,DialogConan
1318,1,Islam is a toxic ideology that is contaminating Europe.,1,RELIGIOUS,2547,0,HS,session_3,reasons,DialogConan
1319,0,"Islam is a religion, and its followers are very happy in our society. We must respect the differences between us instead of calling them contaminations. ",1,RELIGIOUS,2547,1,CN,session_3,emotions,DialogConan
1320,1,"Islam is a cult of rape and murder, we shouldn't respect its differences.",1,RELIGIOUS,2547,2,HS,session_3,emotions,DialogConan
1321,0,"I am not sure how you are able to say that, because Islam is a religion of love. Do you have any facts to back up your claim?",1,RELIGIOUS,2547,3,CN,session_3,emotions,DialogConan
1322,1,"I just know that Islam is a disease, it needs to be eradicated. It is incompatible with modern European society.",1,RELIGIOUS,2547,4,HS,session_3,reasons,DialogConan
1323,0,"In Islam, everyone is invited to love and be a good citizen. Muslims respect the values of Islam, and so we don't anything to fear from them.",1,RELIGIOUS,2547,5,CN,session_3,emotions,DialogConan
1324,1,The problem with Islam is that it is about killing infidels. It must be banned.,1,RELIGIOUS,2635,0,HS,session_3,reasons,DialogConan
1325,0,"This is wrong. Muslims don't care what other people believe in, they just want to follow Islam without problems.",1,RELIGIOUS,2635,1,CN,session_3,emotions,DialogConan
1326,1,"What Islam is about is killing those who don't want to convert to Islam, that's it.",1,RELIGIOUS,2635,2,HS,session_3,reasons,DialogConan
1327,0,"Islam is about love and forgiveness. This means that Muslims are tolerant towards everyone, including people of other faiths. They don't have any ill-intent towards others.",1,RELIGIOUS,2635,3,CN,session_3,emotions,DialogConan
1328,1,"Most religions cause death and despair, but Islam is the worst and cruelest of them all, it is nothing but trouble.",1,RELIGIOUS,371,0,HS,session_1,reasons,DialogConan
1329,0,"Religions also promote arts, sciences, help to develop the community. Islam is not an exception. It's not about death and despair.",1,RELIGIOUS,371,1,CN,session_1,emotions,DialogConan
1330,1,"Islam is the worst religion of all, it is the exception. It promotes intolerance and violence.",1,RELIGIOUS,371,2,HS,session_1,reasons,DialogConan
1331,0,"Islam is not a religion of intolerance, and there is no evidence that it encourages violence.",1,RELIGIOUS,371,3,CN,session_1,emotions,DialogConan
1332,1,"Are you sure? I think Islam is not a religion because it promotes evil, murder and rape and intolerance. It encourages anti-Muslim bigotry and hatred.",1,RELIGIOUS,371,4,HS,session_1,reasons,DialogConan
1333,0,Where's the evidence for what you say?,1,RELIGIOUS,371,5,CN,session_1,reasons,DialogConan
1334,1,Muslims have no place in civilised Europe. They are mostly poor black people of African descent. They have nothing to contribute to our society.,1,RELIGIOUS,2268,0,HS,session_2,reasons,DialogConan
1335,0,"Only 5% of the population of Europe is Muslim, so they are a very small but important minority in our society. Moreover, ethnicity and religion are not the same thing.",1,RELIGIOUS,2268,1,CN,session_2,emotions,DialogConan
1336,1,"Even 5% is too much. Muslims have no right to live in any part of Europe, they are just a problem.",1,RELIGIOUS,2268,2,HS,session_2,reasons,DialogConan
1337,0,"The problem is that the Muslims are still not included in society. Their integration is necessary, but there are still no laws to get there.",1,RELIGIOUS,2268,3,CN,session_2,emotions,DialogConan
1338,1,Muslim invasion is a brand new problem to which I see no solution other than banning them before it is too late.,1,RELIGIOUS,2268,4,HS,session_2,reasons,DialogConan
1339,0,"There are already Muslims living in other European countries, why should we ban them from here?",1,RELIGIOUS,2268,5,CN,session_2,emotions,DialogConan
1340,1,Because all Muslims are incompatible with the notion of modern Europe.,1,RELIGIOUS,2268,6,HS,session_2,reasons,DialogConan
1341,0,"Muslim are just as human as anybody, like europeans. How can you say the opposite?",1,RELIGIOUS,2268,7,CN,session_2,emotions,DialogConan
1342,1,"Muslims are invading us. They say they are our brothers, but they are just a bunch of criminals and terrorists.",1,RELIGIOUS,587,0,HS,session_1,reasons,DialogConan
1343,0,Islam's core values are similar to Western values. To say that Islam is ruining Western culture is a complete and total distortion of the truth.,1,RELIGIOUS,587,1,CN,session_1,emotions,DialogConan
1344,1,What are you saying? Islam is clearly incompatible with Western culture.,1,RELIGIOUS,587,2,HS,session_1,reasons,DialogConan
1345,0,"It's important to remember that the Western world has always been full of diverse people, and that Muslims have been a part of Europe for centuries. How can they be incompatible with it?",1,RELIGIOUS,587,3,CN,session_1,emotions,DialogConan
1346,1,"The West is modern, Muslims are not and therefore don't have a place here.",1,RELIGIOUS,587,4,HS,session_1,reasons,DialogConan
1347,0,"I would not say that Muslims do not have a place in a modern Western country, given the large amount of Muslims peacefully living in our societies.",1,RELIGIOUS,587,5,CN,session_1,emotions,DialogConan
1348,0,Jews are not a 'detestable race'; they are a collection of people with different traditions from all over the world.,1,RELIGIOUS,340,1,CN,session_1,emotions,DialogConan
1349,1,"Well, one of their tradition is to control Hollywood and the media.",1,RELIGIOUS,340,2,HS,session_1,None,DialogConan
1350,0,If that were the case I am sure there would be more positive media portrayals of Judaism.,1,RELIGIOUS,340,3,CN,session_1,emotions,DialogConan
1351,1,"Jews are not a religion, they are a detestable race.",1,RELIGIOUS,340,0,HS,session_1,reasons,DialogConan
1352,1,"Jews are are cheap, greedy, and materialistic.",1,RELIGIOUS,228,0,HS,session_1,reasons,DialogConan
1353,0,"People with these very characteristics can be found in any group of people, whether you define them by religion, nationality or whatever trait you prefer.",1,RELIGIOUS,228,1,CN,session_1,emotions,DialogConan
1354,1,Then how do you explain that Jews make too much money?,1,RELIGIOUS,228,2,HS,session_1,reasons,DialogConan
1355,0,This would be true by assuming that Jews can magically make more money just because they are Jewish. It doesn't make any sense.,1,RELIGIOUS,228,3,CN,session_1,emotions,DialogConan
1356,1,"Yes, probably Jews are wealthy because they are naturally good with money.",1,RELIGIOUS,228,4,HS,session_1,reasons,DialogConan
1357,0,According to this study [link] almost 1 million American Jews live in low-income households. So what you are saying is not true: many Jews live in poverty. And this is true all around the world.,1,RELIGIOUS,228,5,CN,session_1,emotions,DialogConan
1358,1,Jews are a cancer in our society: we should find a solution.,1,RELIGIOUS,2665,0,HS,session_3,reasons,DialogConan
1359,0,"The idea that Jews are a cancer is completely unfounded. How can you say that they are a cancer when they've been persecuted for so long? Someone already tried a ""solution"" and we should never repeat that time of history.",1,RELIGIOUS,2665,1,CN,session_3,emotions,DialogConan
1360,1,I say this because Jews are a disease and a burden to society. We have to stop believing that they're good.,1,RELIGIOUS,2665,2,HS,session_3,reasons,DialogConan
1361,0,"Many Jews have lived in our country for generations, and as such they are part of our society. They have been great contributors to economy, technology and other fields, so they have never been a burden.",1,RELIGIOUS,2665,3,CN,session_3,emotions,DialogConan
1362,1,"Jews are the cause of many health problems, why should we have them in our country?",1,RELIGIOUS,2665,4,HS,session_3,reasons,DialogConan
1363,0,"Jews are not the cause of illnesses, that's a conspiracy theory not based on facts. Jews are part of our history and culture, it would be against their human rights to ban them.",1,RELIGIOUS,2665,5,CN,session_3,emotions,DialogConan
1364,1,Jews control the U.S. government.,1,RELIGIOUS,2455,0,HS,session_2,reasons,DialogConan
1365,0,"Are you really sure that the Jews control the U.S. government? They are US citizens, but this doesn't mean that they control the government. ",1,RELIGIOUS,2455,1,CN,session_2,reasons,DialogConan
1366,1,"I just know that Jews control the u.s. government, and they also have a secret plot to take over the world",1,RELIGIOUS,2455,2,HS,session_2,reasons,DialogConan
1367,0,"Some of the individuals who have succeeded in US politics are Christians, Muslim or Afro-American, it's not only Jews. There is no secret Jews conspiracy to rule the World.",1,RELIGIOUS,2455,3,CN,session_2,credibility,DialogConan
1368,1,"Islam is a racist religion, it promotes exclusion and hatred.",1,RELIGIOUS,2604,0,HS,session_3,reasons,DialogConan
1369,0,"Do you really think that Islam is a religion of exclusion? Because Islam teaches the exact opposite, is a religion of love and inclusion.",1,RELIGIOUS,2604,1,CN,session_3,emotions,DialogConan
1370,1,"No, Islam is a hate religion.",1,RELIGIOUS,2604,2,HS,session_3,None,DialogConan
1371,0,"This is not true, it is a religion that is rooted in equality, it is not about hate.",1,RELIGIOUS,2604,3,CN,session_3,reasons,DialogConan
1372,1,Muslims have nothing to contribute to our society. They are just a burden.,1,RELIGIOUS,404,0,HS,session_1,reasons,DialogConan
1373,0,"Islam is a religion of peace. It is about love, and tolerance, and understanding. I don't see any need to be concerned about Muslims not contributing to our society.",1,RELIGIOUS,404,1,CN,session_1,emotions,DialogConan
1374,1,"Muslims are subhuman and have no contribution they can make to a modern, secular state like the UK.",1,RELIGIOUS,404,2,HS,session_1,reasons,DialogConan
1375,0,Your words suggest a climate of fear against Muslims. Would you be afraid of someone telling you that they are humans just like you?,1,RELIGIOUS,404,3,CN,session_1,emotions,DialogConan
1376,1,Muslims are a problem in my opinion. They are not welcome in our country: nobody wants them.,1,RELIGIOUS,290,0,HS,session_1,reasons,DialogConan
1377,0,"If they are not welcome in your country, what is the point of them coming here in the first place?",1,RELIGIOUS,290,1,CN,session_1,reasons,DialogConan
1378,1,"The point is that they shouldn't come, they're not welcome",1,RELIGIOUS,290,2,HS,session_1,reasons,DialogConan
1379,0,Why wouldn't Muslims be welcome in our country? We are all in this together.,1,RELIGIOUS,290,3,CN,session_1,emotions,DialogConan
1380,1,Jews love to gamble.,1,RELIGIOUS,440,0,HS,session_1,None,DialogConan
1381,0,Are you aware of the probability that a Jewish person will play in a betting pool? In Jewish culture there is not a positive view of the practice.,1,RELIGIOUS,440,1,CN,session_1,emotions,DialogConan
1382,1,Still Jews make too much money.,1,RELIGIOUS,440,2,HS,session_1,None,DialogConan
1383,0,"What about other groups of people in our society that make too much money and are not Jewish, do you agree with them?",1,RELIGIOUS,440,3,CN,session_1,reasons,DialogConan
1384,1,The difference is that Jews are naturally good with money.,1,RELIGIOUS,440,4,HS,session_1,reasons,DialogConan
1385,0,According to this study [link] almost 1 million American Jews live in low-income households. So what you are saying is not true: many Jews live in poverty. And this is true all around the world.,1,RELIGIOUS,440,5,CN,session_1,emotions,DialogConan
1386,1,Jews run the world.,1,RELIGIOUS,549,0,HS,session_1,None,DialogConan
1387,0,"For every person claiming that Jews run the world, luckily there are millions of others who know this is not true: they are merely trying to provide for their families just like anyone else.",1,RELIGIOUS,549,1,CN,session_1,reasons,DialogConan
1388,1,You don't know about it because the plot they have to take over the world is secret.,1,RELIGIOUS,549,2,HS,session_1,reasons,DialogConan
1389,0,"Jews do not have a secret plan to take over the world. In fact, they have engaged in a peaceful process of coexistence for centuries. There is no evidence that any part of this has been about a takeover.",1,RELIGIOUS,549,3,CN,session_1,emotions,DialogConan
1390,1,"There's plenty of evidence about it, actually.",1,RELIGIOUS,549,4,HS,session_1,reasons,DialogConan
1391,0,Conspiracy theories about Jews are based on no more than a few unverifiable and highly suspect claims. It's highly unlikely that the world has ever been or will ever be run according to a Jewish plan.,1,RELIGIOUS,549,5,CN,session_1,credibility,DialogConan
